Band_Album,Rating,ratings,reviews,lists,comments,id
Converge_The Dusk in Us,5,2,0,0,0,1775
Converge_The Dusk in Us,5,3,0,0,0,529
Converge_The Dusk in Us,4,1744,82,49,5483,2481
Converge_The Dusk in Us,4.5,16,0,0,7,1357
Converge_The Dusk in Us,4,163,0,1,20,2598
Converge_The Dusk in Us,4.5,335,0,0,29,348
Converge_The Dusk in Us,4,1397,88,34,4102,1201
Converge_The Dusk in Us,4.5,2608,0,21,211,2652
Converge_The Dusk in Us,2,408,1,9,18,2658
Converge_The Dusk in Us,4,1215,16,2,3651,268
Converge_The Dusk in Us,5,798,0,0,0,782
Converge_The Dusk in Us,4.5,95,0,0,0,2271
Converge_The Dusk in Us,3.5,168,0,0,0,1396
Converge_The Dusk in Us,3.5,376,0,0,1786,2715
Converge_The Dusk in Us,4,837,0,9,315,1874
Converge_The Dusk in Us,5,1191,7,23,781,1275
Converge_The Dusk in Us,4,205,0,0,0,2073
Converge_The Dusk in Us,4.5,85,0,0,27,1522
Converge_The Dusk in Us,4,1644,1,19,370,2099
Converge_The Dusk in Us,4,1131,54,54,23852,1643
Converge_The Dusk in Us,4,563,4,6,428,2430
Converge_The Dusk in Us,3.5,6219,4,36,325,2386
Converge_The Dusk in Us,4.5,1100,0,0,0,2069
Converge_The Dusk in Us,4.5,276,0,0,0,207
Converge_The Dusk in Us,4,1296,0,0,0,1284
Converge_The Dusk in Us,5,164,0,0,52,1859
Converge_The Dusk in Us,3.5,124,0,0,16,97
Converge_The Dusk in Us,4,1225,0,12,25698,91
Converge_The Dusk in Us,4.5,62,0,0,59,663
Converge_The Dusk in Us,4.5,1792,0,9,20,1805
Converge_The Dusk in Us,1.5,278,0,0,79,1491
Converge_The Dusk in Us,3.5,1197,13,13,12609,2579
Converge_The Dusk in Us,4,779,0,0,0,1528
Converge_The Dusk in Us,4,97,3,0,42,765
Converge_The Dusk in Us,4.5,157,1,2,15,1963
Converge_The Dusk in Us,3.5,2796,9,13,4402,1451
Converge_The Dusk in Us,4,1097,0,1,0,2415
Converge_The Dusk in Us,4.5,26,0,0,2,931
Converge_The Dusk in Us,4.5,544,5,14,6908,1041
Converge_The Dusk in Us,5,499,0,0,25,1526
Converge_The Dusk in Us,4,1245,1,12,59,593
Converge_The Dusk in Us,4,733,160,4,65,2506
Converge_The Dusk in Us,4.5,256,0,0,0,2093
Converge_The Dusk in Us,4,269,0,0,6,1809
Converge_The Dusk in Us,4.5,1262,0,3,2,2469
Converge_The Dusk in Us,2,893,1,0,2596,1709
Converge_The Dusk in Us,4.5,2792,0,37,6086,1257
Converge_The Dusk in Us,4,551,5,3,460,1243
Converge_The Dusk in Us,2.5,202,0,0,0,491
Converge_The Dusk in Us,4,1126,0,17,3345,1170
Converge_The Dusk in Us,3,3711,0,2,8,1752
Converge_The Dusk in Us,4.5,680,0,13,3188,1278
Converge_The Dusk in Us,4,2297,0,95,724,1173
Converge_The Dusk in Us,3,2421,85,23,20147,1171
Converge_The Dusk in Us,4,3554,0,77,2949,1591
Converge_The Dusk in Us,4.5,795,0,0,17,2720
Converge_The Dusk in Us,4,1785,5,16,1309,1729
Converge_The Dusk in Us,2.5,509,9,55,5661,294
Converge_The Dusk in Us,3.5,591,0,9,1835,310
Converge_The Dusk in Us,4.5,410,0,0,0,1063
Converge_The Dusk in Us,3,27,0,0,0,1866
Converge_The Dusk in Us,4,698,0,0,207,5
Converge_The Dusk in Us,3.5,66,0,0,0,1062
Converge_The Dusk in Us,5,9,0,0,0,456
Converge_The Dusk in Us,4,1016,0,1,17,2729
Converge_The Dusk in Us,4,2217,3,12,7341,874
Converge_The Dusk in Us,4,351,0,0,30,1998
Converge_The Dusk in Us,4,2922,1,63,3021,2612
Converge_The Dusk in Us,4.5,773,4,4,340,2313
Converge_The Dusk in Us,2,2400,130,71,15990,1548
Converge_The Dusk in Us,4,1740,2,19,2217,2198
Converge_The Dusk in Us,3.5,447,0,10,195,2575
Converge_The Dusk in Us,3.5,2006,0,5,641,957
Converge_The Dusk in Us,4.5,674,4,10,443,1317
Converge_The Dusk in Us,4.5,204,0,1,6,2368
Converge_The Dusk in Us,4.5,788,0,31,406,1783
Converge_The Dusk in Us,4.5,23,0,0,0,2156
Converge_The Dusk in Us,3.5,1106,0,0,0,1019
Converge_The Dusk in Us,4.5,2792,0,6,133,2450
Converge_The Dusk in Us,4.5,1963,0,0,1953,1102
Converge_The Dusk in Us,4,2078,0,0,849,2067
Converge_The Dusk in Us,4,1440,2,66,17207,2580
Converge_The Dusk in Us,4.5,169,0,0,0,2474
Converge_The Dusk in Us,3.5,1458,29,8,6728,1323
Converge_The Dusk in Us,4.5,1060,0,7,1690,1308
Converge_The Dusk in Us,4,2988,0,0,20,1708
Converge_The Dusk in Us,4.5,293,0,0,68,1769
Converge_The Dusk in Us,4,911,0,0,417,1628
Converge_The Dusk in Us,4.5,639,0,0,0,1664
Converge_The Dusk in Us,4,1404,3,0,331,2624
Converge_The Dusk in Us,4.5,24,24,32,29162,1016
Converge_The Dusk in Us,4,1058,0,0,168,835
Converge_The Dusk in Us,4.5,1555,0,0,3,1272
Converge_The Dusk in Us,4,1543,0,53,15695,1207
Converge_The Dusk in Us,4.5,222,0,0,0,1714
Converge_The Dusk in Us,4.5,151,0,0,0,1030
Converge_The Dusk in Us,4,991,0,12,222,393
Converge_The Dusk in Us,5,8,0,0,1,1576
Converge_The Dusk in Us,4,1415,0,3,250,2483
Converge_The Dusk in Us,2.5,1101,14,3,256,279
Converge_The Dusk in Us,4.5,1058,0,0,228,1076
Converge_The Dusk in Us,4,437,1,0,24,2762
Converge_The Dusk in Us,4.5,358,26,61,15914,2124
Converge_The Dusk in Us,2,2608,0,2,65,123
Converge_The Dusk in Us,3.5,4677,0,0,1,2725
Converge_The Dusk in Us,5,6,0,0,0,968
Converge_The Dusk in Us,4,2405,0,41,2718,1691
Converge_The Dusk in Us,5,4,0,0,0,1299
Converge_The Dusk in Us,4,1413,10,34,877,512
Converge_The Dusk in Us,4,129,0,0,0,702
Converge_The Dusk in Us,5,1109,0,0,0,1754
Converge_The Dusk in Us,4,1222,0,2,762,435
Converge_The Dusk in Us,4.5,213,0,0,205,1085
Converge_The Dusk in Us,4.5,496,0,1,6580,834
Converge_The Dusk in Us,4,1285,1,52,5973,933
Converge_The Dusk in Us,4.5,2556,31,66,6254,1936
Converge_The Dusk in Us,5,92,0,1,12,780
Converge_The Dusk in Us,4,839,1,3,2829,2295
Converge_The Dusk in Us,3,711,2,1,39,1009
Converge_The Dusk in Us,4.5,590,0,0,79,2113
Converge_The Dusk in Us,4,4265,0,0,8,2732
Converge_The Dusk in Us,4.5,527,3,0,104,245
Converge_The Dusk in Us,5,237,0,0,8,2555
Converge_The Dusk in Us,4.5,360,0,5,161,162
Converge_The Dusk in Us,4,1742,34,186,18787,2664
Converge_The Dusk in Us,4.5,477,0,0,17,1612
Converge_The Dusk in Us,3.5,4175,96,10,5699,2434
Converge_The Dusk in Us,4.5,873,10,59,2147,283
Converge_The Dusk in Us,3.5,2232,19,8,1587,2660
Converge_The Dusk in Us,3.5,1251,1,0,1,1799
Converge_The Dusk in Us,3.5,299,2,1,126,118
Converge_The Dusk in Us,3.5,2060,1,38,2317,2528
Converge_The Dusk in Us,4,188,0,0,0,2663
Converge_The Dusk in Us,4,6950,0,18,1875,1405
Converge_The Dusk in Us,4,2452,1,28,2165,1573
Converge_The Dusk in Us,4.5,1823,0,0,5,1645
Converge_The Dusk in Us,4.5,2886,3,14,258,2468
Converge_The Dusk in Us,4.5,506,16,14,3400,1952
Converge_The Dusk in Us,4,372,0,1,28,2676
Converge_The Dusk in Us,4,1338,0,23,20087,1433
Converge_The Dusk in Us,2.5,4342,92,41,17205,430
Converge_The Dusk in Us,4.5,483,1,2,544,1895
Converge_The Dusk in Us,3.5,435,0,0,15,2423
Converge_The Dusk in Us,4,188,0,0,132,107
Converge_The Dusk in Us,4,2607,0,2,388,944
Converge_The Dusk in Us,4.5,1,0,0,0,21
Converge_The Dusk in Us,4,1086,88,35,9436,1371
Converge_The Dusk in Us,4.5,597,0,0,4,2208
Converge_The Dusk in Us,3.5,2362,0,29,266,806
Converge_The Dusk in Us,4.5,74,9,0,74,2422
Converge_The Dusk in Us,3.5,120,0,0,0,749
Converge_The Dusk in Us,4,445,0,0,0,839
Converge_The Dusk in Us,4,1061,2,21,10697,237
Converge_The Dusk in Us,4,586,0,0,14692,2025
Converge_The Dusk in Us,4,944,1,75,3391,64
Converge_The Dusk in Us,4,1556,2,23,4302,2384
Converge_The Dusk in Us,4,917,0,9,51,644
Converge_The Dusk in Us,4.5,265,0,0,0,778
Converge_The Dusk in Us,4.5,261,0,0,703,2407
Converge_The Dusk in Us,4,1295,4,18,13996,2253
Converge_The Dusk in Us,4,3236,0,0,17,1508
Converge_The Dusk in Us,4,1775,4,18,2401,1654
Converge_The Dusk in Us,4,2285,0,0,1,2359
Converge_The Dusk in Us,4,593,1,0,244,533
Converge_The Dusk in Us,4,541,53,20,4144,351
Converge_The Dusk in Us,4,559,4,30,3047,2661
Converge_The Dusk in Us,4.5,2747,73,55,10252,649
Converge_The Dusk in Us,4.5,182,0,0,0,308
Converge_The Dusk in Us,3.5,3613,2,34,4617,605
Converge_The Dusk in Us,4,210,0,0,0,2440
Converge_The Dusk in Us,3.5,2174,2,10,1051,2210
Converge_The Dusk in Us,4.5,997,69,36,11807,631
Converge_The Dusk in Us,4.5,1619,13,17,2652,2416
Converge_The Dusk in Us,4,1367,43,17,2630,1286
Converge_The Dusk in Us,4,182,0,0,2,805
Converge_The Dusk in Us,3,130,18,4,8896,1010
Converge_The Dusk in Us,4.5,33,0,0,0,2146
Converge_The Dusk in Us,4,396,0,3,5,54
Converge_The Dusk in Us,3.5,1437,332,54,25276,2594
Converge_The Dusk in Us,4.5,1227,3,32,7127,2655
Converge_The Dusk in Us,4,2146,19,12,958,2716
Converge_The Dusk in Us,3.5,614,236,6,934,698
Converge_The Dusk in Us,3.5,238,3,0,30,1220
Converge_The Dusk in Us,5,852,0,0,8,2560
Converge_The Dusk in Us,4,1362,0,0,1,1623
Converge_The Dusk in Us,4,715,54,28,658,9
Converge_The Dusk in Us,2,1507,1,38,4971,959
Converge_The Dusk in Us,4,491,0,26,5793,1080
Converge_The Dusk in Us,4.5,884,0,1,33,2478
Converge_The Dusk in Us,4.5,2825,0,1,36,1289
Converge_The Dusk in Us,4.5,903,0,14,278,1116
Converge_The Dusk in Us,4,965,0,0,22,433
Converge_The Dusk in Us,3.5,499,3,10,534,2438
Converge_The Dusk in Us,3.5,4923,8,51,4026,723
Converge_The Dusk in Us,5,520,5,34,222,2171
Converge_The Dusk in Us,4,1763,0,9,261,2510
Converge_The Dusk in Us,4.5,622,0,0,36,1408
Converge_The Dusk in Us,4,2216,0,7,53,821
Converge_The Dusk in Us,5,667,0,1,1,2262
Converge_The Dusk in Us,5,6,0,0,0,198
Converge_The Dusk in Us,2.5,1778,63,36,328,1330
Converge_The Dusk in Us,4,450,0,0,0,2254
Converge_The Dusk in Us,3.5,5176,1,28,36852,1852
Converge_The Dusk in Us,5,512,0,1,8,355
Converge_The Dusk in Us,1.5,543,4,15,1626,1071
Converge_The Dusk in Us,5,799,1,20,1857,1692
Converge_The Dusk in Us,3.5,874,139,0,6474,580
Converge_The Dusk in Us,4.5,553,0,0,6,2677
Converge_The Dusk in Us,4,2495,11,90,29217,956
Converge_The Dusk in Us,4,491,20,6,2547,1061
Converge_The Dusk in Us,2,165,0,0,12,2714
Converge_The Dusk in Us,5,457,0,0,177,1329
Converge_The Dusk in Us,5,109,1,25,3491,1018
Converge_The Dusk in Us,4,126,8,10,6248,2743
Converge_The Dusk in Us,5,118,0,0,0,1005
Converge_The Dusk in Us,5,416,0,0,0,366
Converge_The Dusk in Us,1,275,0,0,192,471
Converge_The Dusk in Us,5,164,0,0,0,1106
Converge_The Dusk in Us,3,4331,0,0,5,1898
Converge_The Dusk in Us,4,199,0,0,0,1179
Converge_The Dusk in Us,5,1198,0,0,0,1300
Converge_The Dusk in Us,4,346,5,12,2414,653
Converge_The Dusk in Us,4.5,3473,48,105,9680,1531
Elder (USA-MA)_Reflections of a Floating World,4,220,0,0,0,372
Elder (USA-MA)_Reflections of a Floating World,4,531,4,33,891,2494
Elder (USA-MA)_Reflections of a Floating World,4,72,0,0,145,2149
Elder (USA-MA)_Reflections of a Floating World,3.5,36,0,0,0,722
Elder (USA-MA)_Reflections of a Floating World,4.5,12,0,0,0,1738
Elder (USA-MA)_Reflections of a Floating World,3,448,0,0,0,42
Elder (USA-MA)_Reflections of a Floating World,3,348,0,0,2,1380
Elder (USA-MA)_Reflections of a Floating World,4.5,1924,9,24,2645,63
Elder (USA-MA)_Reflections of a Floating World,4,2109,0,2,51,282
Elder (USA-MA)_Reflections of a Floating World,4.5,881,0,5,103,1660
Elder (USA-MA)_Reflections of a Floating World,5,913,5,40,1668,2013
Elder (USA-MA)_Reflections of a Floating World,2.5,118,0,4,17,2119
Elder (USA-MA)_Reflections of a Floating World,5,12,0,0,0,421
Elder (USA-MA)_Reflections of a Floating World,3,161,0,1,1,437
Elder (USA-MA)_Reflections of a Floating World,4,2796,9,13,4402,1451
Elder (USA-MA)_Reflections of a Floating World,3.5,208,0,0,0,1597
Elder (USA-MA)_Reflections of a Floating World,4,2922,1,63,3021,2612
Elder (USA-MA)_Reflections of a Floating World,4,818,0,0,0,2669
Elder (USA-MA)_Reflections of a Floating World,3.5,39,0,0,0,1020
Elder (USA-MA)_Reflections of a Floating World,4,296,0,0,1,2342
Elder (USA-MA)_Reflections of a Floating World,4.5,401,0,0,0,2499
Elder (USA-MA)_Reflections of a Floating World,4.5,51,0,0,0,2616
Elder (USA-MA)_Reflections of a Floating World,3.5,842,2,0,27,1663
Elder (USA-MA)_Reflections of a Floating World,4,839,10,19,4104,925
Elder (USA-MA)_Reflections of a Floating World,4.5,1058,0,0,228,1076
Elder (USA-MA)_Reflections of a Floating World,4,2454,6,0,1526,2719
Elder (USA-MA)_Reflections of a Floating World,4,585,32,81,7534,399
Elder (USA-MA)_Reflections of a Floating World,2,98,0,0,0,1577
Elder (USA-MA)_Reflections of a Floating World,4,182,0,0,0,1887
Elder (USA-MA)_Reflections of a Floating World,5,305,0,0,0,477
Elder (USA-MA)_Reflections of a Floating World,4,30,0,0,0,1043
Elder (USA-MA)_Reflections of a Floating World,4.5,4265,0,0,8,2732
Elder (USA-MA)_Reflections of a Floating World,3.5,164,155,105,22878,2264
Elder (USA-MA)_Reflections of a Floating World,4,1458,29,8,6728,1323
Elder (USA-MA)_Reflections of a Floating World,4,635,110,36,1064,858
Elder (USA-MA)_Reflections of a Floating World,4,24,0,0,2,824
Elder (USA-MA)_Reflections of a Floating World,4.5,88,0,0,104,277
Elder (USA-MA)_Reflections of a Floating World,4,559,4,30,3047,2661
Elder (USA-MA)_Reflections of a Floating World,3,592,0,0,333,1027
Elder (USA-MA)_Reflections of a Floating World,3.5,1141,0,2,4,1494
Elder (USA-MA)_Reflections of a Floating World,3,4089,1,5,321,189
Elder (USA-MA)_Reflections of a Floating World,4,367,6,99,11061,68
Elder (USA-MA)_Reflections of a Floating World,3,819,0,0,0,842
Elder (USA-MA)_Reflections of a Floating World,4.5,741,0,0,1,1498
Elder (USA-MA)_Reflections of a Floating World,3.5,639,0,0,0,1664
Elder (USA-MA)_Reflections of a Floating World,5,104,0,0,0,609
Elder (USA-MA)_Reflections of a Floating World,4,1792,0,1,405,2642
Elder (USA-MA)_Reflections of a Floating World,3.5,408,1,9,18,2658
Elder (USA-MA)_Reflections of a Floating World,3.5,1341,0,14,1733,1241
Elder (USA-MA)_Reflections of a Floating World,3.5,1952,0,0,5,2157
Elder (USA-MA)_Reflections of a Floating World,4,856,0,7,1761,2017
Elder (USA-MA)_Reflections of a Floating World,5,1463,37,63,13794,2014
Elder (USA-MA)_Reflections of a Floating World,4.5,340,0,0,101,2221
Elder (USA-MA)_Reflections of a Floating World,4.5,13,0,0,0,1851
Elder (USA-MA)_Reflections of a Floating World,4,331,0,3,19,629
Elder (USA-MA)_Reflections of a Floating World,4,661,1,2,809,1745
Elder (USA-MA)_Reflections of a Floating World,4,967,0,1,17,2761
Elder (USA-MA)_Reflections of a Floating World,3.5,733,0,0,479,941
Elder (USA-MA)_Reflections of a Floating World,3.5,989,19,70,857,2283
Elder (USA-MA)_Reflections of a Floating World,4.5,604,0,0,101,2151
Elder (USA-MA)_Reflections of a Floating World,4.5,6,0,0,0,293
Elder (USA-MA)_Reflections of a Floating World,3.5,546,0,3,202,700
Elder (USA-MA)_Reflections of a Floating World,4.5,2792,0,6,133,2450
Elder (USA-MA)_Reflections of a Floating World,4,295,0,0,0,657
Elder (USA-MA)_Reflections of a Floating World,4.5,192,2,5,479,419
Elder (USA-MA)_Reflections of a Floating World,3,483,1,2,544,1895
Elder (USA-MA)_Reflections of a Floating World,3.5,457,0,0,177,1329
Elder (USA-MA)_Reflections of a Floating World,3.5,1944,0,2,31,1105
Elder (USA-MA)_Reflections of a Floating World,3.5,1739,0,0,0,827
Elder (USA-MA)_Reflections of a Floating World,3.5,2608,0,21,211,2652
Elder (USA-MA)_Reflections of a Floating World,4,427,0,0,0,447
Elder (USA-MA)_Reflections of a Floating World,4.5,1100,0,0,0,2069
Elder (USA-MA)_Reflections of a Floating World,4,335,0,0,0,719
Elder (USA-MA)_Reflections of a Floating World,4.5,42,0,0,0,2471
Elder (USA-MA)_Reflections of a Floating World,3.5,574,0,0,0,1242
Elder (USA-MA)_Reflections of a Floating World,3.5,243,0,1,0,1090
Elder (USA-MA)_Reflections of a Floating World,4,1251,0,0,2,1214
Elder (USA-MA)_Reflections of a Floating World,4,579,0,0,0,2389
Elder (USA-MA)_Reflections of a Floating World,4,930,0,0,0,220
Elder (USA-MA)_Reflections of a Floating World,3,85,0,0,0,979
Elder (USA-MA)_Reflections of a Floating World,5,101,0,0,0,1529
Elder (USA-MA)_Reflections of a Floating World,3.5,177,0,0,0,396
Elder (USA-MA)_Reflections of a Floating World,4,129,0,0,0,702
Elder (USA-MA)_Reflections of a Floating World,4.5,254,0,0,0,709
Elder (USA-MA)_Reflections of a Floating World,4,352,0,0,4,2451
Elder (USA-MA)_Reflections of a Floating World,4.5,28,0,0,0,2689
Elder (USA-MA)_Reflections of a Floating World,4.5,60,0,0,0,1169
Elder (USA-MA)_Reflections of a Floating World,4,126,8,10,6248,2743
Elder (USA-MA)_Reflections of a Floating World,4,655,0,0,0,1746
Elder (USA-MA)_Reflections of a Floating World,4,1918,1,10,891,2033
Elder (USA-MA)_Reflections of a Floating World,4,1191,7,23,781,1275
Elder (USA-MA)_Reflections of a Floating World,3,1594,0,0,13,873
Elder (USA-MA)_Reflections of a Floating World,4.5,948,0,21,2886,2728
Elder (USA-MA)_Reflections of a Floating World,4,147,4,0,5,1447
Elder (USA-MA)_Reflections of a Floating World,4,1771,3,31,9048,919
Elder (USA-MA)_Reflections of a Floating World,4,2983,92,131,52409,1283
Elder (USA-MA)_Reflections of a Floating World,4,269,0,0,6,1809
Elder (USA-MA)_Reflections of a Floating World,4.5,86,0,0,0,832
Elder (USA-MA)_Reflections of a Floating World,4.5,205,0,0,0,2073
Elder (USA-MA)_Reflections of a Floating World,2,795,0,0,0,1768
Elder (USA-MA)_Reflections of a Floating World,4,70,0,0,8,1976
Elder (USA-MA)_Reflections of a Floating World,4,150,1,0,218,1022
Elder (USA-MA)_Reflections of a Floating World,4,2463,2,82,1323,1915
Elder (USA-MA)_Reflections of a Floating World,4,874,0,0,0,936
Elder (USA-MA)_Reflections of a Floating World,3,1061,2,21,10697,237
Elder (USA-MA)_Reflections of a Floating World,3.5,4755,8,13,64,254
Elder (USA-MA)_Reflections of a Floating World,4,870,0,0,0,1309
Elder (USA-MA)_Reflections of a Floating World,3.5,1674,4,35,28,2214
Elder (USA-MA)_Reflections of a Floating World,4,1327,11,19,1563,588
Elder (USA-MA)_Reflections of a Floating World,3.5,360,28,23,4679,2036
Elder (USA-MA)_Reflections of a Floating World,3.5,2406,0,0,13,1038
Elder (USA-MA)_Reflections of a Floating World,5,2,0,0,1,1925
Elder (USA-MA)_Reflections of a Floating World,4,91,0,0,11,2301
Elder (USA-MA)_Reflections of a Floating World,5,37,0,0,6,2515
Elder (USA-MA)_Reflections of a Floating World,3.5,1675,13,13,8702,2493
Elder (USA-MA)_Reflections of a Floating World,3.5,181,0,0,26,1741
Elder (USA-MA)_Reflections of a Floating World,4,299,2,1,126,118
Elder (USA-MA)_Reflections of a Floating World,3.5,2564,0,13,62,1370
Elder (USA-MA)_Reflections of a Floating World,4,1097,0,1,0,2415
Elder (USA-MA)_Reflections of a Floating World,4,787,0,0,111,151
Elder (USA-MA)_Reflections of a Floating World,4.5,328,0,9,64,600
Elder (USA-MA)_Reflections of a Floating World,4,291,0,4,19,1195
Elder (USA-MA)_Reflections of a Floating World,4.5,1724,0,0,0,879
Elder (USA-MA)_Reflections of a Floating World,4,172,0,0,0,2211
Elder (USA-MA)_Reflections of a Floating World,4.5,659,0,0,1,678
Elder (USA-MA)_Reflections of a Floating World,3.5,2380,123,493,55422,2567
Elder (USA-MA)_Reflections of a Floating World,2,641,0,0,0,2759
Elder (USA-MA)_Reflections of a Floating World,4,505,0,0,2,847
Elder (USA-MA)_Reflections of a Floating World,4,902,0,1,182,1303
Elder (USA-MA)_Reflections of a Floating World,4.5,1364,3,16,733,1109
Elder (USA-MA)_Reflections of a Floating World,4.5,264,0,0,0,1025
Elder (USA-MA)_Reflections of a Floating World,3.5,2060,1,38,2317,2528
Elder (USA-MA)_Reflections of a Floating World,4,269,0,0,0,2362
Elder (USA-MA)_Reflections of a Floating World,4.5,711,16,4,3374,885
Elder (USA-MA)_Reflections of a Floating World,3,64,0,0,0,1073
Elder (USA-MA)_Reflections of a Floating World,4,889,0,0,0,2089
Elder (USA-MA)_Reflections of a Floating World,1.5,792,0,0,6,1863
Elder (USA-MA)_Reflections of a Floating World,4.5,345,0,0,6,2163
Elder (USA-MA)_Reflections of a Floating World,3,43,0,1,0,2244
Elder (USA-MA)_Reflections of a Floating World,4,2747,73,55,10252,649
Elder (USA-MA)_Reflections of a Floating World,4,2078,0,0,849,2067
Elder (USA-MA)_Reflections of a Floating World,4.5,167,0,0,1,243
Elder (USA-MA)_Reflections of a Floating World,3.5,5058,14,36,6081,2140
Elder (USA-MA)_Reflections of a Floating World,4.5,106,0,0,19,414
Elder (USA-MA)_Reflections of a Floating World,3.5,415,6,8,13,412
Elder (USA-MA)_Reflections of a Floating World,4,667,0,0,636,2160
Elder (USA-MA)_Reflections of a Floating World,5,159,0,0,4,823
Elder (USA-MA)_Reflections of a Floating World,3,544,27,3,2280,2419
Elder (USA-MA)_Reflections of a Floating World,4,989,0,0,67,462
Elder (USA-MA)_Reflections of a Floating World,4,199,1,15,3405,1950
Elder (USA-MA)_Reflections of a Floating World,4,973,0,0,0,383
Elder (USA-MA)_Reflections of a Floating World,3.5,176,0,0,0,503
Elder (USA-MA)_Reflections of a Floating World,3.5,3073,0,0,2,2583
Elder (USA-MA)_Reflections of a Floating World,2,938,0,0,50,300
Elder (USA-MA)_Reflections of a Floating World,5,53,0,0,0,1657
Elder (USA-MA)_Reflections of a Floating World,4.5,464,0,0,0,1360
Elder (USA-MA)_Reflections of a Floating World,4,1503,0,0,37,1985
Elder (USA-MA)_Reflections of a Floating World,4,256,0,2,20,2153
Elder (USA-MA)_Reflections of a Floating World,4,991,0,12,222,393
Elder (USA-MA)_Reflections of a Floating World,3,218,0,0,11,964
Elder (USA-MA)_Reflections of a Floating World,4,1299,0,4,4,1953
Elder (USA-MA)_Reflections of a Floating World,4,442,13,54,687,536
Elder (USA-MA)_Reflections of a Floating World,4.5,733,160,4,65,2506
Elder (USA-MA)_Reflections of a Floating World,5,173,0,0,1,1238
Elder (USA-MA)_Reflections of a Floating World,3,2232,19,8,1587,2660
Elder (USA-MA)_Reflections of a Floating World,5,191,1,0,4,186
Elder (USA-MA)_Reflections of a Floating World,4.5,639,0,3,24,2049
Elder (USA-MA)_Reflections of a Floating World,2.5,2960,0,6,55,913
Elder (USA-MA)_Reflections of a Floating World,4.5,1104,0,0,42,652
Elder (USA-MA)_Reflections of a Floating World,4,2825,0,1,36,1289
Elder (USA-MA)_Reflections of a Floating World,4.5,997,0,0,29,328
Elder (USA-MA)_Reflections of a Floating World,4,3335,0,0,0,1218
Elder (USA-MA)_Reflections of a Floating World,5,38,0,0,4,1198
Elder (USA-MA)_Reflections of a Floating World,3.5,1243,3,1,6,380
Elder (USA-MA)_Reflections of a Floating World,3,824,7,31,13412,2621
Elder (USA-MA)_Reflections of a Floating World,4.5,994,0,0,0,2754
Elder (USA-MA)_Reflections of a Floating World,3.5,2127,0,0,128,2325
Elder (USA-MA)_Reflections of a Floating World,3.5,526,1,2,80,100
Elder (USA-MA)_Reflections of a Floating World,3.5,116,0,1,490,951
Elder (USA-MA)_Reflections of a Floating World,5,29,0,0,39,1070
Elder (USA-MA)_Reflections of a Floating World,4.5,335,0,0,29,348
Elder (USA-MA)_Reflections of a Floating World,4.5,276,0,0,0,2381
Elder (USA-MA)_Reflections of a Floating World,4,1002,0,1,14,1493
Elder (USA-MA)_Reflections of a Floating World,4,322,11,1,159,1556
Elder (USA-MA)_Reflections of a Floating World,3.5,1178,10,6,1226,2737
